antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Dual Monitor Arm, Extended Mousepad, Wireless Gaming Mouse","Mechanical RGB Keyboard, Ergonomic Mesh Chair",0.04969018112488084,0.06005719733079123,0.04051477597712107,0.8153477218225419,13.576186669711849,1.0,0.037530522963901344,5.090339593676103,0.9747785358657571,0.585197934595525,0.8035494525272276,0.7449754482128583
"Premium Standing Desk, Mechanical RGB Keyboard",Extended Mousepad,0.06244041944709247,0.1948284080076263,0.05088179218303146,0.8148854961832062,4.182580479492028,1.0,0.038716624666826,4.349586744371174,0.8115891126300586,0.24653579676674364,0.7700931010758423,0.5380237878469548
"Dual Monitor Arm, Premium Standing Desk, Wireless Gaming Mouse","Extended Mousepad, Ergonomic Mesh Chair",0.04945185891325071,0.06029551954242136,0.040276453765490945,0.8144578313253013,13.507767036525548,1.0,0.037294728239977974,5.0646410310376,0.9741416335277533,0.5797598627787307,0.8025526401828466,0.7412210105243107
"Premium Standing Desk, Wireless Gaming Mouse",Ergonomic Mesh Chair,0.05934223069590086,0.1578884652049571,0.048260247855100094,0.8132530120481927,5.15080700159127,1.0,0.03889079412868581,4.509371444386356,0.8566937852471168,0.28561354019746116,0.7782396033831093,0.5594566947033416
"Extended Mousepad, Mechanical RGB Keyboard, Ergonomic Mesh Chair","Dual Monitor Arm, Wireless Gaming Mouse",0.049928503336510964,0.06232125834127741,0.04051477597712107,0.8114558472553699,13.020530535692284,1.0,0.03740316882209303,4.9732581361393,0.971714462782479,0.5647840531561462,0.7989245736646415,0.7307757247749125
"Premium Standing Desk, Wireless Gaming Mouse",Extended Mousepad,0.05934223069590086,0.1948284080076263,0.048141086749285036,0.8112449799196787,4.1638947226213725,1.0,0.03657953441518138,4.265696306512788,0.8077754253763355,0.2336610757663389,0.7655716843992814,0.5291698905714601
"Extended Mousepad, Premium Standing Desk, Ergonomic Mesh Chair","Dual Monitor Arm, Wireless Gaming Mouse",0.04969018112488084,0.06232125834127741,0.040276453765490945,0.8105515587529976,13.006020422667602,1.0,0.037179699150582377,4.949519433818826,0.9713806087811392,0.5614617940199336,0.797960183130659,0.7284115346346249
"Dual Monitor Arm, Extended Mousepad, Wireless Gaming Mouse","Premium Standing Desk, Ergonomic Mesh Chair",0.04969018112488084,0.11582459485224023,0.040276453765490945,0.8105515587529976,6.998095350879789,1.0,0.03452110866856719,4.667103087931845,0.9019205727959044,0.32159847764034255,0.7857343235923391,0.5791440921337004
"Dual Monitor Arm, Extended Mousepad, Mechanical RGB Keyboard, Ergonomic Mesh Chair","Premium Standing Desk, Wireless Gaming Mouse",0.04575786463298379,0.05934223069590086,0.03705910390848427,0.8098958333333334,13.647883199464525,1.0,0.034343730149281944,4.9481175809969065,0.9711670965690259,0.5446584938704029,0.7979029431635842,0.7171969126506024
Wireless Gaming Mouse,Mechanical RGB Keyboard,0.28872735938989513,0.2851525262154433,0.23379408960915157,0.8097399917457697,2.83967321802361,1.0,0.15146275369160878,3.7572135118871604,0.9108276725022879,0.6874562018220043,0.7338453093399733,0.8148156707579663
"Extended Mousepad, Premium Standing Desk",Ergonomic Mesh Chair,0.06136796949475691,0.1578884652049571,0.04969018112488084,0.8097087378640777,5.128359040117237,1.0,0.040000886608609044,4.425382045096399,0.8576373127726078,0.29304286718200984,0.7740308091347587,0.5622128594980766
"Premium Standing Desk, Mechanical RGB Keyboard, Ergonomic Mesh Chair","Dual Monitor Arm, Wireless Gaming Mouse",0.05040514775977121,0.06232125834127741,0.04075309818875119,0.8085106382978723,12.973272039380008,1.0,0.03761178595348423,4.89676676199555,0.9719075892768689,0.5662251655629139,0.7957836162912371,0.731215166185265
"Premium Standing Desk, Mechanical RGB Keyboard",Ergonomic Mesh Chair,0.06244041944709247,0.1578884652049571,0.05040514775977121,0.8072519083969465,5.112798502088434,1.0,0.04054652576651602,4.3689746953723,0.8579853637020289,0.29663394109396907,0.7711133458705497,0.5632485957079072
"Mechanical RGB Keyboard, Ergonomic Mesh Chair",Wireless Gaming Mouse,0.06005719733079123,0.28872735938989513,0.04837940896091516,0.8055555555555556,2.790021552712432,1.0,0.031039252963237948,3.6579735802805398,0.6825732671189759,0.1610472034906783,0.7266245974572327,0.48655821525198334
"Dual Monitor Arm, Extended Mousepad",Wireless Gaming Mouse,0.0617254528122021,0.28872735938989513,0.04969018112488084,0.8050193050193051,2.788164262369793,1.0,0.031868354127268156,3.64791314689143,0.6835324222207199,0.16521394611727416,0.7258706663967177,0.48856000331444
"Premium Standing Desk, Mechanical RGB Keyboard, Wireless Gaming Mouse","Extended Mousepad, Ergonomic Mesh Chair",0.04921353670162059,0.06029551954242136,0.03956148713060057,0.8038740920096852,13.332235929140865,1.0,0.03659413136665634,4.79133272134543,0.9728723139204266,0.5655877342419079,0.7912898021995026,0.730000287111562
"Dual Monitor Arm, Mechanical RGB Keyboard",Ergonomic Mesh Chair,0.06375119161105815,0.1578884652049571,0.05123927550047665,0.8037383177570094,5.090544877446659,1.0,0.041173697702019535,4.290758772527125,0.8582733216713876,0.3006993006993007,0.7669409880595476,0.5641333098219009
"Dual Monitor Arm, Extended Mousepad, Premium Standing Desk","Mechanical RGB Keyboard, Wireless Gaming Mouse",0.05064346997140134,0.23379408960915157,0.04063393708293613,0.8023529411764706,3.4318786352461474,1.0,0.02879379312632395,3.876637046620364,0.7464154740945697,0.16666666666666669,0.742044460708078,0.48807759189302635
"Dual Monitor Arm, Extended Mousepad, Ergonomic Mesh Chair","Mechanical RGB Keyboard, Wireless Gaming Mouse",0.05052430886558627,0.23379408960915157,0.04051477597712107,0.8018867924528301,3.4298847921835627,1.0,0.02870249118275974,3.8675155476871383,0.7461433971178834,0.16617790811339198,0.7414360750022007,0.48758967553324484
"Dual Monitor Arm, Extended Mousepad, Premium Standing Desk, Mechanical RGB Keyboard","Ergonomic Mesh Chair, Wireless Gaming Mouse",0.046234509056244044,0.0582697807435653,0.03705910390848427,0.8015463917525772,13.755781839647502,1.0,0.034365029202990546,4.74534188404541,0.9722550300412495,0.549469964664311,0.7892670276588167,0.7187691058967385
"Dual Monitor Arm, Extended Mousepad, Mechanical RGB Keyboard","Premium Standing Desk, Wireless Gaming Mouse",0.050762631077216396,0.05934223069590086,0.04063393708293613,0.8004694835680752,13.489035956030698,1.0,0.03762156931882105,4.714355408512311,0.9753784964397811,0.5849056603773586,0.7878819237526333,0.7426042196956841
"Extended Mousepad, Ergonomic Mesh Chair",Wireless Gaming Mouse,0.06029551954242136,0.28872735938989513,0.048260247855100094,0.800395256916996,2.7721489872255183,1.0,0.030851281714574956,3.5634055064229004,0.6802873039579439,0.16045958795562598,0.7193695754812247,0.4837717101753779
GREEN REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER ,0.023236415633937083,0.025142993326978075,0.018589132507149667,0.8,31.818009478672987,1.0,0.018004899463922697,4.87428503336511,0.9916127851653043,0.624,0.7948417063928616,0.7696682464454976
"Dual Monitor Arm, Mechanical RGB Keyboard",Wireless Gaming Mouse,0.06375119161105815,0.28872735938989513,0.05100095328884652,0.8,2.7707800247626913,1.0,0.032594240077026465,3.556363203050525,0.6826078655975563,0.1691699604743083,0.7188138716702966,0.4883202641353694
"Dual Monitor Arm, Mechanical RGB Keyboard, Wireless Gaming Mouse","Premium Standing Desk, Ergonomic Mesh Chair",0.05100095328884652,0.11582459485224023,0.04075309818875119,0.7990654205607477,6.898926964347526,1.0,0.034845933436992514,4.400314807014433,0.9010018768669539,0.3232514177693762,0.7727435322568457,0.5754586362062998
"Extended Mousepad, Premium Standing Desk, Mechanical RGB Keyboard","Dual Monitor Arm, Wireless Gaming Mouse",0.05088179218303146,0.06232125834127741,0.04063393708293613,0.7985948477751756,12.814164364300716,1.0,0.03746291976743024,4.6556839847473785,0.9713872827049428,0.5599343185550083,0.7852087892399636,0.7253012479793661
"Dual Monitor Arm, Premium Standing Desk, Mechanical RGB Keyboard","Extended Mousepad, Ergonomic Mesh Chair",0.05255004766444232,0.06029551954242136,0.04194470924690181,0.7981859410430839,13.237898057773833,1.0,0.03877617682099525,4.656288493053846,0.9757341843793232,0.5915966386554621,0.7852366747696627,0.7469190574780636
"Dual Monitor Arm, Extended Mousepad, Mechanical RGB Keyboard","Ergonomic Mesh Chair, Wireless Gaming Mouse",0.050762631077216396,0.0582697807435653,0.04051477597712107,0.7981220657276995,13.697015082999702,1.0,0.037556848594285173,4.6648496907353625,0.9765643691571531,0.591304347826087,0.7856308206487226,0.746709294622541
"Dual Monitor Arm, Premium Standing Desk, Mechanical RGB Keyboard, Ergonomic Mesh Chair","Extended Mousepad, Wireless Gaming Mouse",0.046472831267874166,0.14609151572926596,0.03705910390848427,0.7974358974358974,5.458468231062032,1.0,0.030269817548330108,4.215497580577041,0.85660739156047,0.23831417624521076,0.7627800797211904,0.5255531852595474
"Dual Monitor Arm, Wireless Gaming Mouse",Extended Mousepad,0.06232125834127741,0.1948284080076263,0.04969018112488084,0.7973231357552581,4.092437770800077,1.0,0.03754822957721776,3.972686251056712,0.805869677113818,0.23951751866743254,0.748281153656671,0.5261845036574456
"Dual Monitor Arm, Extended Mousepad, Ergonomic Mesh Chair","Premium Standing Desk, Wireless Gaming Mouse",0.05052430886558627,0.05934223069590086,0.040276453765490945,0.7971698113207547,13.433431840569826,1.0,0.03727822857303838,4.637661560289977,0.9748104845417171,0.5787671232876713,0.7843740887514281,0.7379423353792529
"Dual Monitor Arm, Mechanical RGB Keyboard, Wireless Gaming Mouse","Extended Mousepad, Premium Standing Desk",0.05100095328884652,0.06136796949475691,0.04063393708293613,0.7967289719626169,12.982814626621906,1.0,0.037504112137302675,4.617638035129245,0.972577478418278,0.5664451827242525,0.7834390672477188,0.729432447146357
"Dual Monitor Arm, Mechanical RGB Keyboard",Extended Mousepad,0.06375119161105815,0.1948284080076263,0.050762631077216396,0.7962616822429907,4.086989625310812,1.0,0.0383420879070448,3.9519890065680725,0.8067525683565565,0.2442660550458716,0.746962858869791,0.5284060704792934
"Extended Mousepad, Premium Standing Desk, Ergonomic Mesh Chair","Mechanical RGB Keyboard, Wireless Gaming Mouse",0.04969018112488084,0.23379408960915157,0.03956148713060057,0.7961630695443644,3.4054028948095345,1.0,0.027944216471995208,3.7589160545056903,0.7432828492654002,0.16218856863702977,0.7339658599714318,0.48268907809532186
"Dual Monitor Arm, Mechanical RGB Keyboard, Ergonomic Mesh Chair","Premium Standing Desk, Wireless Gaming Mouse",0.05123927550047665,0.05934223069590086,0.04075309818875119,0.7953488372093023,13.402745867189687,1.0,0.03771244528131108,4.596395918190483,0.9753654419898025,0.583617747440273,0.7824382368711001,0.7410479125805547
"Dual Monitor Arm, Extended Mousepad, Premium Standing Desk","Ergonomic Mesh Chair, Wireless Gaming Mouse",0.05064346997140134,0.0582697807435653,0.040276453765490945,0.7952941176470588,13.648483098760977,1.0,0.037325469874164054,4.600406243494078,0.9761683363994821,0.5868055555555556,0.7826278926096568,0.7432503308071695
"Dual Monitor Arm, Mechanical RGB Keyboard, Wireless Gaming Mouse","Extended Mousepad, Ergonomic Mesh Chair",0.05100095328884652,0.06029551954242136,0.04051477597712107,0.7943925233644861,13.174984300543017,1.0,0.0374396470014113,4.570380882225498,0.9737613377847371,0.5723905723905724,0.7811998549422733,0.7331646411288834
Premium Standing Desk,Dual Monitor Arm,0.21091515729265967,0.2165157292659676,0.16742135367016206,0.7937853107344633,3.66617849624855,1.0,0.12175490457569559,3.7993620799979118,0.9216200500649725,0.6439046746104492,0.7367979205602458,0.7835189624668464
"Dual Monitor Arm, Wireless Gaming Mouse",Premium Standing Desk,0.06232125834127741,0.21091515729265967,0.04945185891325071,0.7934990439770554,3.7621717384494064,1.0,0.036307360907523706,3.8212164142216567,0.7829932004035968,0.22097976570820022,0.7383032281871714,0.5139811604066068
"Extended Mousepad, Mechanical RGB Keyboard, Ergonomic Mesh Chair","Premium Standing Desk, Wireless Gaming Mouse",0.049928503336510964,0.05934223069590086,0.03956148713060057,0.7923627684964201,13.352426412092283,1.0,0.036598618367304284,4.530294314234685,0.9737238178853632,0.5675213675213674,0.7792637893617883,0.7295147175815433
"Dual Monitor Arm, Mechanical RGB Keyboard, Ergonomic Mesh Chair","Extended Mousepad, Wireless Gaming Mouse",0.05123927550047665,0.14609151572926596,0.04051477597712107,0.7906976744186046,5.412344929625555,1.0,0.033029152554386994,4.079784980404618,0.8592653338652719,0.2583586626139817,0.7548890432208945,0.5340111536856482
"Dual Monitor Arm, Wireless Gaming Mouse",Ergonomic Mesh Chair,0.06232125834127741,0.1578884652049571,0.04921353670162059,0.7896749521988528,5.001473357624733,1.0,0.03937372887247467,4.003857569980067,0.8532335024771556,0.28780487804878047,0.7502408658345511,0.5506865327032
"Premium Standing Desk, Mechanical RGB Keyboard",Wireless Gaming Mouse,0.06244041944709247,0.28872735938989513,0.04921353670162059,0.7881679389312977,2.729799976686525,1.0,0.031185279275464124,3.3577194926098635,0.6758746927204442,0.16298342541436467,0.7021788144599515,0.4793088972411338
"Premium Standing Desk, Mechanical RGB Keyboard, Ergonomic Mesh Chair","Extended Mousepad, Wireless Gaming Mouse",0.05040514775977121,0.14609151572926596,0.03956148713060057,0.7848699763593381,5.37245419380715,1.0,0.03219772269381798,3.9692669104013247,0.8570658591197517,0.25208807896735,0.748064309462401,0.527834661915395
"Extended Mousepad, Premium Standing Desk",Wireless Gaming Mouse,0.06136796949475691,0.28872735938989513,0.048141086749285036,0.7844660194174757,2.7169784708838036,1.0,0.030422474965944236,3.300048737965802,0.6732607277485397,0.15943172849250198,0.6969741723825525,0.47560073566829214
"Extended Mousepad, Premium Standing Desk, Mechanical RGB Keyboard","Ergonomic Mesh Chair, Wireless Gaming Mouse",0.05088179218303146,0.0582697807435653,0.03956148713060057,0.7775175644028103,13.34340981690876,1.0,0.036596616256255675,4.232829511815764,0.9746484998373911,0.5684931506849316,0.7637514109159034,0.7282270848598918
"Dual Monitor Arm, Premium Standing Desk, Mechanical RGB Keyboard","Ergonomic Mesh Chair, Wireless Gaming Mouse",0.05255004766444232,0.0582697807435653,0.04075309818875119,0.7755102040816326,13.30896039397354,1.0,0.03769101843328023,4.194980067596845,0.9761599004428438,0.5816326530612245,0.7616198446986032,0.7374483535745586
"Mechanical RGB Keyboard, Ergonomic Mesh Chair","Dual Monitor Arm, Premium Standing Desk",0.06005719733079123,0.16742135367016206,0.046472831267874166,0.7738095238095238,4.62192848669717,1.0,0.03641797399311705,3.680874015352968,0.8337104072398189,0.2567478604344964,0.7283253934177077,0.5256947974919506
Dual Monitor Arm,Premium Standing Desk,0.2165157292659676,0.21091515729265967,0.16742135367016206,0.7732526141992294,3.66617849624855,1.0,0.12175490457569559,3.480017376697177,0.9282080565065018,0.6439046746104492,0.7126451130111648,0.7835189624668464
"Dual Monitor Arm, Premium Standing Desk, Mechanical RGB Keyboard","Extended Mousepad, Wireless Gaming Mouse",0.05255004766444232,0.14609151572926596,0.04063393708293613,0.7732426303854876,5.292864726097074,1.0,0.03295682096799258,3.765736415633938,0.8560519693385918,0.2571644042232278,0.7344476910682406,0.5256914620116672
"Extended Mousepad, Premium Standing Desk, Wireless Gaming Mouse","Dual Monitor Arm, Mechanical RGB Keyboard, Ergonomic Mesh Chair",0.048141086749285036,0.05123927550047665,0.03705910390848427,0.7698019801980197,15.023670274004141,1.0,0.03459238950164531,4.121498201051691,0.9806478206055064,0.5946462715105162,0.7573697837002991,0.746528897075754
"Premium Standing Desk, Ergonomic Mesh Chair, Wireless Gaming Mouse","Dual Monitor Arm, Extended Mousepad, Mechanical RGB Keyboard",0.048260247855100094,0.050762631077216396,0.03705910390848427,0.7679012345679013,15.127293803976121,1.0,0.0346092867509208,4.089799302273696,0.9812496754170865,0.5980769230769232,0.7554892242648541,0.7489740914623544
"Extended Mousepad, Ergonomic Mesh Chair, Wireless Gaming Mouse","Dual Monitor Arm, Premium Standing Desk, Mechanical RGB Keyboard",0.048260247855100094,0.05255004766444232,0.03705910390848427,0.7679012345679013,14.61276000111979,1.0,0.03452302558340096,4.082098198892563,0.9788039809062717,0.5813084112149532,0.7550279412015882,0.7365583270345175
"Ergonomic Mesh Chair, Wireless Gaming Mouse","Dual Monitor Arm, Mechanical RGB Keyboard",0.0582697807435653,0.06375119161105815,0.04468541468064824,0.7668711656441718,12.029126770254,1.0,0.04097064672333086,4.01601462545783,0.9735998987726179,0.5778120184899846,0.7509969227549815,0.733902872541712
"Wireless Gaming Mouse, Mechanical RGB Keyboard, Ergonomic Mesh Chair","Dual Monitor Arm, Extended Mousepad, Premium Standing Desk",0.04837940896091516,0.05064346997140134,0.03705910390848427,0.7660098522167488,15.125540423065777,1.0,0.03460900276353802,4.057250012543275,0.9813644939737789,0.5980769230769231,0.7535276364758323,0.7488872790495509
"Premium Standing Desk, Wireless Gaming Mouse","Dual Monitor Arm, Mechanical RGB Keyboard",0.05934223069590086,0.06375119161105815,0.04528122020972355,0.7630522088353414,11.969222685133056,1.0,0.041498082290001556,3.9512873438787555,0.9742675983091755,0.5819295558958653,0.7469179249772413,0.7366662913335587
"Ergonomic Mesh Chair, Wireless Gaming Mouse","Dual Monitor Arm, Premium Standing Desk",0.0582697807435653,0.16742135367016206,0.04444709246901811,0.7627811860940695,4.556056735730556,1.0,0.03469148689886686,3.509749638407679,0.828806314091876,0.24523339907955294,0.7150793922572537,0.5141308065701664
"Mechanical RGB Keyboard, Ergonomic Mesh Chair","Dual Monitor Arm, Extended Mousepad",0.06005719733079123,0.0617254528122021,0.04575786463298379,0.7619047619047619,12.34344548630263,1.0,0.04205080693310893,3.9407530981887504,0.9777034736308315,0.6018808777429466,0.7462413972446992,0.7516087516087515
"Extended Mousepad, Ergonomic Mesh Chair","Dual Monitor Arm, Mechanical RGB Keyboard",0.06029551954242136,0.06375119161105815,0.04575786463298379,0.758893280632411,11.903985815078867,1.0,0.04191395341334659,3.8831303036459386,0.9747687093160877,0.5844748858447487,0.7424758064232141,0.7383251449891027
"Ergonomic Mesh Chair, Wireless Gaming Mouse","Dual Monitor Arm, Extended Mousepad",0.0582697807435653,0.0617254528122021,0.04420877025738799,0.7586912065439673,12.291383407947825,1.0,0.040612041655723685,3.888273335379942,0.9754833965606564,0.5833333333333334,0.7428164345081246,0.7374537113800917
Extended Mousepad,Mechanical RGB Keyboard,0.1948284080076263,0.2851525262154433,0.14775977121067682,0.7584097859327217,2.6596635702245717,1.0,0.09220395848876908,2.958925619336076,0.7750057288260204,0.4447632711621233,0.6620394938402068,0.6382939025777272
GARDENERS KNEELING PAD CUP OF TEA ,GARDENERS KNEELING PAD KEEP CALM ,0.0219256434699714,0.024666348903717827,0.016563393708293614,0.7554347826086958,30.62612896450326,1.0,0.01602256813652478,3.988030928927023,0.9890333347357203,0.5515873015873016,0.7492496879232957,0.7134661835748792
"Mechanical RGB Keyboard, Sony Noise Cancelling Headphones",Wireless Gaming Mouse,0.02716873212583413,0.28872735938989513,0.020495710200190656,0.7543859649122806,2.6127969531753443,1.0,0.012651353915527156,2.8958957510554257,0.6345071385435775,0.06938281565147235,0.6546837020512413,0.41268617271614855
"Extended Mousepad, Premium Standing Desk","Dual Monitor Arm, Mechanical RGB Keyboard",0.06136796949475691,0.06375119161105815,0.046234509056244044,0.7533980582524272,11.817787859540879,1.0,0.04232222787420223,3.79659949858508,0.9752296585779556,0.5861027190332327,0.7366064025524207,0.7393158515561202
"Premium Standing Desk, Mechanical RGB Keyboard, Wireless Gaming Mouse","Dual Monitor Arm, Extended Mousepad, Ergonomic Mesh Chair",0.04921353670162059,0.05052430886558627,0.03705910390848427,0.7530266343825666,14.904244140892684,1.0,0.03457262397980373,3.8444456905736555,0.9811929949558106,0.591254752851711,0.7398844773768196,0.7432586002101512
"Dual Monitor Arm, Ergonomic Mesh Chair, Wireless Gaming Mouse","Extended Mousepad, Premium Standing Desk, Mechanical RGB Keyboard",0.04921353670162059,0.05088179218303146,0.03705910390848427,0.7530266343825666,14.799530481823181,1.0,0.03455503096144042,3.842998233611843,0.9806936939369382,0.5879017013232514,0.7397865054285623,0.7406819354582621
"Extended Mousepad, Ergonomic Mesh Chair","Dual Monitor Arm, Premium Standing Desk",0.06029551954242136,0.16742135367016206,0.045400381315538606,0.7529644268774702,4.497421687085929,1.0,0.03530562381350071,3.3702783603431823,0.8275478055732508,0.24901960784313726,0.7032886031709933,0.5120694020508347
"Mechanical RGB Keyboard, Ergonomic Mesh Chair","Extended Mousepad, Premium Standing Desk",0.06005719733079123,0.06136796949475691,0.045042897998093426,0.7500000000000001,12.221359223300972,1.0,0.041357309744356835,3.7545281220209743,0.9768424611223799,0.5897035881435259,0.7336549447759301,0.741990291262136
Extended Mousepad,Wireless Gaming Mouse,0.1948284080076263,0.28872735938989513,0.14609151572926596,0.7498470948012232,2.5970766898769564,1.0,0.08983922395108693,2.843351509529392,0.7637523385210335,0.432909604519774,0.6483023654836431,0.6279157058818332
"Dual Monitor Arm, Premium Standing Desk, Wireless Gaming Mouse","Extended Mousepad, Mechanical RGB Keyboard, Ergonomic Mesh Chair",0.04945185891325071,0.049928503336510964,0.03705910390848427,0.7493975903614458,15.009414268050724,1.0,0.03459004660573736,3.791150683801423,0.981933589616772,0.5946462715105162,0.7362278412533868,0.7458205135578112
"Dual Monitor Arm, Extended Mousepad","Premium Standing Desk, Mechanical RGB Keyboard",0.0617254528122021,0.06244041944709247,0.046234509056244044,0.7490347490347491,11.995991629579416,1.0,0.04238034589208843,3.7358143286646635,0.9769409435726087,0.5932721712538227,0.7323207440136775,0.7447463821509623
"Premium Standing Desk, Wireless Gaming Mouse","Dual Monitor Arm, Ergonomic Mesh Chair",0.05934223069590086,0.11677788369876073,0.04444709246901811,0.7489959839357428,6.413851323661993,1.0,0.03751723235438717,3.5187569113441355,0.8973374422899666,0.3375565610859729,0.7158087287086824,0.564804114416851
"Extended Mousepad, Ergonomic Mesh Chair","Premium Standing Desk, Mechanical RGB Keyboard",0.06029551954242136,0.06244041944709247,0.045042897998093426,0.7470355731225297,11.963974293214253,1.0,0.04127802046708427,3.706290216873213,0.9752169473194074,0.579754601226994,0.7301884252216916,0.7342048094620282
"Ergonomic Mesh Chair, Wireless Gaming Mouse","Extended Mousepad, Premium Standing Desk",0.0582697807435653,0.06136796949475691,0.043493803622497614,0.7464212678936605,12.16304326245359,1.0,0.039917905495360326,3.701540829976321,0.9745718203075301,0.571205007824726,0.7298422343739494,0.7275795659856652
"Ergonomic Mesh Chair, Wireless Gaming Mouse","Premium Standing Desk, Mechanical RGB Keyboard",0.0582697807435653,0.06244041944709247,0.043493803622497614,0.7464212678936605,11.954136030846563,1.0,0.03985541407177928,3.697311571696546,0.9730461295259818,0.5632716049382716,0.7295332079516521,0.7214930766949218
"Dual Monitor Arm, Extended Mousepad, Wireless Gaming Mouse","Premium Standing Desk, Mechanical RGB Keyboard, Ergonomic Mesh Chair",0.04969018112488084,0.05040514775977121,0.03705910390848427,0.7458033573141486,14.796174407991336,1.0,0.034554462986674854,3.73567031494505,0.9811694503522865,0.5879017013232514,0.7323104247183254,0.7405139718012823
"Extended Mousepad, Premium Standing Desk, Ergonomic Mesh Chair","Dual Monitor Arm, Mechanical RGB Keyboard, Wireless Gaming Mouse",0.04969018112488084,0.05100095328884652,0.03705910390848427,0.7458033573141486,14.623321903225083,1.0,0.0345248573020199,3.733326438476895,0.9803288008144423,0.5823970037453183,0.7321423624535829,0.7362194356664201
"Premium Standing Desk, Mechanical RGB Keyboard","Dual Monitor Arm, Ergonomic Mesh Chair",0.06244041944709247,0.11677788369876073,0.046472831267874166,0.7442748091603053,6.373422651503349,1.0,0.03918117122757976,3.4537939473272337,0.8992478458670629,0.3500897666068223,0.7104633295295847,0.5711169964168874
"Mechanical RGB Keyboard, Ergonomic Mesh Chair","Dual Monitor Arm, Wireless Gaming Mouse",0.06005719733079123,0.06232125834127741,0.04468541468064824,0.7440476190476191,11.938905581353001,1.0,0.04094257457054292,3.663489037178265,0.9747829614604462,0.575153374233129,0.7270361696591205,0.7305324137303105
"Premium Standing Desk, Wireless Gaming Mouse","Dual Monitor Arm, Extended Mousepad",0.05934223069590086,0.0617254528122021,0.04408960915157293,0.7429718875502008,12.036718301778544,1.0,0.04042668309098229,3.6504744101525266,0.9747656447935141,0.5727554179566563,0.7260630023268079,0.7286288009179576
"Ergonomic Mesh Chair, Wireless Gaming Mouse","Extended Mousepad, Mechanical RGB Keyboard",0.0582697807435653,0.14775977121067682,0.04325548141086749,0.7423312883435582,5.023906590144469,1.0,0.03464555193970198,3.307503745063325,0.8505107904415417,0.26573938506588585,0.6976571828550252,0.5175366119137146
"Extended Mousepad, Mechanical RGB Keyboard, Ergonomic Mesh Chair","Dual Monitor Arm, Premium Standing Desk, Wireless Gaming Mouse",0.049928503336510964,0.04945185891325071,0.03705910390848427,0.7422434367541766,15.009414268050724,1.0,0.03459004660573736,3.687774732549518,0.9824262190358699,0.5946462715105162,0.7288337622215181,0.7458205135578112
"Dual Monitor Arm, Extended Mousepad","Mechanical RGB Keyboard, Ergonomic Mesh Chair",0.0617254528122021,0.06005719733079123,0.04575786463298379,0.7413127413127413,12.34344548630263,1.0,0.04205080693310893,3.633510237183956,0.9794418338836678,0.6018808777429466,0.7247840422282613,0.7516087516087515
"Premium Standing Desk, Mechanical RGB Keyboard","Dual Monitor Arm, Extended Mousepad",0.06244041944709247,0.0617254528122021,0.046234509056244044,0.7404580152671756,11.995991629579416,1.0,0.04238034589208843,3.615116637694163,0.9776859417502187,0.5932721712538227,0.7233837521110157,0.7447463821509623
"Extended Mousepad, Premium Standing Desk","Dual Monitor Arm, Ergonomic Mesh Chair",0.06136796949475691,0.11677788369876073,0.045400381315538606,0.7398058252427184,6.335153556568258,1.0,0.038233959711050786,3.394473058918942,0.8972106238402311,0.34201077199281865,0.7054034653854416,0.5642906677234
Ergonomic Mesh Chair,Dual Monitor Arm,0.1578884652049571,0.2165157292659676,0.11677788369876073,0.7396226415094339,3.4160226788922228,1.0,0.08259254751222508,3.009033793398819,0.8398672473092816,0.4532839962997225,0.6676674079919649,0.6394866096925265
ROSES REGENCY TEACUP AND SAUCER ,GREEN REGENCY TEACUP AND SAUCER,0.025142993326978075,0.023236415633937083,0.018589132507149667,0.7393364928909952,31.818009478672984,1.0,0.018004899463922697,3.7472202963861685,0.9935521329910768,0.624,0.7331355188899881,0.7696682464454976
"Dual Monitor Arm, Extended Mousepad","Premium Standing Desk, Ergonomic Mesh Chair",0.0617254528122021,0.11582459485224023,0.045400381315538606,0.7355212355212355,6.350302683636017,1.0,0.03825105575149423,3.3430865683689013,0.897953795907592,0.3435527502254283,0.7008752302552841,0.5637482720816054
"Premium Standing Desk, Mechanical RGB Keyboard, Ergonomic Mesh Chair","Dual Monitor Arm, Extended Mousepad, Wireless Gaming Mouse",0.05040514775977121,0.04969018112488084,0.03705910390848427,0.7352245862884161,14.796174407991337,1.0,0.034554462986674854,3.589116548072995,0.9819081900564042,0.5879017013232514,0.7213799032140925,0.7405139718012823
"Premium Standing Desk, Wireless Gaming Mouse","Extended Mousepad, Mechanical RGB Keyboard",0.05934223069590086,0.14775977121067682,0.04361296472831268,0.7349397590361445,4.973882627283327,1.0,0.034844570297555166,3.215269954068809,0.849352278343793,0.26676384839650147,0.6889841244171315,0.5150505246793626
"Extended Mousepad, Premium Standing Desk","Mechanical RGB Keyboard, Ergonomic Mesh Chair",0.06136796949475691,0.06005719733079123,0.045042897998093426,0.7339805825242719,12.221359223300972,1.0,0.041357309744356835,3.5333616304718443,0.9782065930345731,0.5897035881435259,0.7169833986490479,0.741990291262136
